Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 30, 193,      -27.84,       30.00,   0,0, 42081021.000,114121.0210,    2.5, 2.05162e+003,-8.27841e+002, 1.54826e+003, 3.54595e+001, 1.37159e+003,-1.16234e+002, 1.20784e+003,-3.11525e+002, 1.12084e+003,-8.99425e+002,-2.11957e+003
 30, 194,      -27.98,       30.00,   0,0, 42081121.000,114121.1210,    0.8, 1.67736e+003,-2.37465e+002, 1.53138e+003,-3.25453e+001, 1.50062e+003, 6.40661e+001, 1.27621e+003,-2.46655e+002, 1.03528e+003,-9.72345e+002,-1.42494e+003
 30, 195,      -28.12,       30.00,   0,0, 42081221.000,114121.2210,    2.9, 1.24885e+003, 4.05593e+002, 1.47009e+003,-4.33501e+001, 1.61035e+003, 1.09160e+002, 1.40069e+003,-2.58384e+002, 1.20096e+003,-8.38714e+002,-6.25696e+002
 30, 196,      -28.27,       30.00,   0,0, 42081321.000,114121.3210,    4.8, 1.00560e+003, 7.88492e+002, 1.25629e+003,-6.55453e+000, 1.52388e+003, 1.52335e+002, 1.44281e+003,-3.20000e+002, 1.24299e+003,-8.00223e+002,-1.85951e+002
 30, 197,      -28.41,       30.00,   0,0, 42081421.000,114121.4210,    1.9, 8.53441e+002, 8.66367e+002, 1.06561e+003, 4.38670e+001, 1.30474e+003, 5.48323e+001, 1.38397e+003,-4.47720e+002, 1.19139e+003,-9.23121e+002,-4.05774e+002
 30, 198,      -28.56,       30.00,   0,0, 42081521.000,114121.5210,    2.4, 1.11219e+003, 5.48933e+002, 1.22978e+003,-1.16989e+002, 1.36431e+003, 8.26804e+000, 1.22069e+003,-3.37662e+002, 1.14793e+003,-9.28888e+002,-8.26338e+002
 30, 199,      -28.70,       30.00,   0,0, 42081621.000,114121.6210,    5.5, 1.73531e+003,-2.27539e+002, 1.50075e+003,-6.27144e+001, 1.32083e+003, 3.42425e+001, 1.29672e+003,-3.30096e+002, 1.17695e+003,-8.00956e+002,-1.38706e+003
 30, 200,      -28.85,       30.00,   0,0, 42081721.000,114121.7210,    3.1, 1.86240e+003,-6.57814e+002, 1.56368e+003, 4.67192e+001, 1.24755e+003, 1.18039e+000, 1.26074e+003,-3.47330e+002, 1.19583e+003,-7.76276e+002,-1.73352e+003
 30, 201,      -28.99,       30.00,   0,0, 42081821.000,114121.8210,    2.1, 1.77763e+003,-4.42841e+002, 1.50439e+003, 1.16614e+002, 1.23556e+003,-1.38117e+002, 1.20120e+003,-2.05785e+002, 1.18312e+003,-7.55265e+002,-1.42539e+003
 30, 202,      -29.13,       30.00,   0,0, 42081921.000,114121.9210,    1.3, 1.54445e+003,-1.15896e+002, 1.44486e+003, 6.59452e+001, 1.34751e+003,-2.18546e+001, 1.23806e+003,-2.19389e+002, 1.22356e+003,-8.47553e+002,-1.13875e+003
 30, 203,      -29.28,       30.00,   0,0, 42082021.000,114122.0210,    4.3, 1.09127e+003, 4.71375e+002, 1.23086e+003,-1.10005e+002, 1.42092e+003, 2.92583e+001, 1.23293e+003,-2.23871e+002, 1.23309e+003,-8.45196e+002,-6.78438e+002
 30, 204,      -29.42,       30.00,   0,0, 42082121.000,114122.1210,    1.6, 9.17454e+002, 9.39184e+002, 1.09294e+003,-4.90409e+001, 1.49837e+003, 2.76241e+001, 1.37804e+003,-2.16508e+002, 1.31975e+003,-9.84638e+002,-2.83379e+002
 30, 205,      -29.57,       30.00,   0,0, 42082221.000,114122.2210,    0.6, 1.10489e+003, 5.42285e+002, 1.39139e+003, 3.33378e+001, 1.52580e+003, 2.83715e+001, 1.52065e+003,-1.95999e+002, 1.30322e+003,-9.47080e+002,-5.39085e+002
 30, 206,      -29.71,       30.00,   0,0, 42082321.000,114122.3210,    1.3, 1.36149e+003, 2.76321e+002, 1.59924e+003, 7.42068e+001, 1.45681e+003, 8.21411e+001, 1.44335e+003,-2.56566e+002, 1.25061e+003,-8.75229e+002,-6.99126e+002
 30, 207,      -29.86,       30.00,   0,0, 42082421.000,114122.4210,    4.0, 1.50400e+003, 1.46263e+002, 1.60275e+003, 8.26716e+001, 1.37406e+003,-5.70611e+001, 1.30780e+003,-2.68104e+002, 1.27870e+003,-8.68612e+002,-9.64841e+002
 30, 208,      -30.00,       30.00,   0,0, 42082521.000,114122.5210,    6.8, 1.76053e+003,-2.47117e+002, 1.56539e+003, 1.04249e+002, 1.31795e+003,-1.86854e+002, 1.10676e+003,-2.72751e+002, 1.10469e+003,-8.14090e+002,-1.41656e+003
 31,   0,      -30.00,       31.00,   0,0, 42093021.100,114133.0211,    0.4, 9.42717e+002,-2.79019e+000, 9.97038e+002, 6.39987e+001, 8.67543e+002,-2.56399e+001, 7.06518e+002,-3.18752e+002, 8.27923e+002,-8.26217e+002,-1.10940e+003
 31,   1,      -29.86,       31.00,   0,0, 42093121.100,114133.1211,    1.3, 9.76555e+002, 1.51185e+002, 9.44109e+002, 3.87498e+001, 9.69713e+002,-1.24067e+001, 7.64491e+002,-3.81438e+002, 8.25663e+002,-7.17253e+002,-9.21163e+002
 31,   2,      -29.71,       31.00,   0,0, 42093221.100,114133.2211,    1.6, 9.13162e+002, 1.82366e+002, 9.19924e+002, 2.21757e+001, 1.05976e+003,-2.49638e+001, 9.10712e+002,-2.62948e+002, 9.19130e+002,-7.69369e+002,-8.52739e+002
 31,   3,      -29.57,       31.00,   0,0, 42093321.100,114133.3211,    1.9, 9.63546e+002, 2.34281e+002, 9.43505e+002,-3.81124e+001, 1.08691e+003,-3.30877e+001, 9.97092e+002,-3.00599e+002, 1.04778e+003,-7.88689e+002,-9.26208e+002
 31,   4,      -29.42,       31.00,   0,0, 42093421.100,114133.4211,    0.7, 1.02052e+003, 1.80512e+002, 1.00039e+003,-2.50800e+001, 1.07089e+003, 2.54963e+000, 9.88212e+002,-3.45306e+002, 1.00230e+003,-6.96735e+002,-8.84060e+002
 31,   5,      -29.28,       31.00,   0,0, 42093521.100,114133.5211,    0.7, 9.98444e+002, 1.04690e+002, 1.00676e+003, 1.60052e+001, 1.03541e+003,-4.78006e+001, 8.49025e+002,-3.84675e+002, 9.91411e+002,-7.93752e+002,-1.10553e+003
 31,   6,      -29.13,       31.00,   0,0, 42093621.100,114133.6211,    1.9, 1.13797e+003, 1.07662e+002, 9.93789e+002,-4.14868e+001, 1.08617e+003,-8.20640e+001, 7.33504e+002,-3.48989e+002, 8.14112e+002,-8.31773e+002,-1.19665e+003
 31,   7,      -28.99,       31.00,   0,0, 42093721.100,114133.7211,    2.7, 1.41435e+003,-2.13641e+002, 1.26132e+003, 2.87979e+001, 1.20745e+003, 4.58675e+001, 9.65258e+002,-2.05686e+002, 8.02765e+002,-7.87889e+002,-1.13255e+003
 31,   8,      -28.84,       31.00,   0,0, 42093821.100,114133.8211,    1.6, 1.46089e+003,-3.38877e+002, 1.33055e+003, 4.79051e+001, 1.27740e+003, 3.20449e+001, 9.93872e+002,-2.82133e+002, 8.81855e+002,-7.94561e+002,-1.33562e+003
 31,   9,      -28.70,       31.00,   0,0, 42093921.100,114133.9211,    2.0, 1.25074e+003,-1.52890e+002, 1.20720e+003, 2.91250e+001, 1.25603e+003,-6.21962e+001, 9.90210e+002,-2.84231e+002, 9.95976e+002,-1.00638e+003,-1.47657e+003
 31,  10,      -28.55,       31.00,   0,0, 42094021.100,114134.0211,    4.8, 9.12541e+002, 3.66964e+002, 1.09570e+003,-9.94404e+001, 1.19372e+003,-6.00205e+001, 1.06760e+003,-2.45705e+002, 1.04943e+003,-1.02788e+003,-1.06609e+003
 31,  11,      -28.41,       31.00,   0,0, 42094121.100,114134.1211,    3.1, 6.64908e+002, 7.80603e+002, 8.73083e+002,-1.24055e+002, 1.13670e+003,-6.31139e+001, 1.03536e+003,-3.60986e+002, 9.49555e+002,-8.95158e+002,-6.62711e+002
 31,  12,      -28.26,       31.00,   0,0, 42094221.100,114134.2211,    0.8, 9.03612e+002, 6.65350e+002, 8.65220e+002,-1.27737e+002, 1.17936e+003,-8.45593e+001, 9.75357e+002,-4.13929e+002, 9.59836e+002,-9.69143e+002,-9.30019e+002
 31,  13,      -28.12,       31.00,   0,0, 42094321.100,114134.3211,    0.9, 1.20695e+003, 1.47392e+002, 1.14604e+003,-1.92397e+002, 1.22969e+003, 2.83342e+001, 1.04320e+003,-4.01765e+002, 1.05528e+003,-9.15828e+002,-1.33426e+003
 31,  14,      -27.97,       31.00,   0,0, 42094421.100,114134.4211,    1.2, 1.33051e+003,-1.36048e+001, 1.34682e+003,-3.29626e+001, 1.39347e+003,-2.01810e+001, 1.17336e+003,-3.89963e+002, 1.16642e+003,-8.80647e+002,-1.33736e+003
 31,  15,      -27.83,       31.00,   0,0, 42094521.100,114134.5211,    2.2, 1.44960e+003,-1.55041e+002, 1.45268e+003, 5.17334e+000, 1.49192e+003,-1.63196e+002, 1.37467e+003,-4.49781e+002, 1.14154e+003,-7.76673e+002,-1.53952e+003
 31,  16,      -27.68,       31.00,   0,0, 42094621.100,114134.6211,    3.0, 1.59780e+003,-3.83164e+002, 1.68779e+003,-3.93736e+001, 1.58293e+003,-2.10296e+002, 1.39304e+003,-3.16240e+002, 1.20935e+003,-7.76417e+002,-1.72549e+003
 31,  17,      -27.54,       31.00,   0,0, 42094721.100,114134.7211,    3.5, 1.75232e+003,-4.29065e+002, 1.84455e+003, 5.92966e+001, 1.51212e+003,-2.04476e+002, 1.41185e+003,-1.56419e+002, 1.27288e+003,-8.09513e+002,-1.54018e+003
 31,  18,      -27.39,       31.00,   0,0, 42094821.100,114134.8211,    1.9, 1.74858e+003,-3.12894e+002, 1.80849e+003, 1.72342e+002, 1.48477e+003,-1.67596e+002, 1.43338e+003,-2.21278e+002, 1.30217e+003,-7.20538e+002,-1.24996e+003
 31,  19,      -27.25,       31.00,   0,0, 42094921.100,114134.9211,    8.2, 1.43544e+003, 4.40344e+002, 1.40774e+003, 1.50385e+002, 1.47375e+003, 7.41059e+001, 1.38440e+003,-3.46795e+002, 1.24780e+003,-8.85775e+002,-5.67734e+002
 31,  20,      -27.10,       31.00,   0,0, 42095021.100,114135.0211,    9.7, 5.82162e+002, 1.64029e+003, 1.00923e+003,-6.25677e+001, 1.27643e+003, 1.60613e+002, 1.34463e+003,-3.47421e+002, 1.09093e+003,-9.81912e+002, 4.08999e+002
 31,  21,      -26.96,       31.00,   0,0, 42095121.100,114135.1211,    4.0, 4.73758e+002, 1.98414e+003, 8.33531e+002,-2.63829e+002, 1.21758e+003, 1.81049e+002, 1.28459e+003,-2.61053e+002, 1.03402e+003,-7.82926e+002, 8.57386e+002
 31,  22,      -26.81,       31.00,   0,0, 42095221.100,114135.2211,    3.9, 1.02491e+003, 6.44780e+002, 1.13649e+003,-1.65130e+002, 1.10767e+003, 5.52542e+001, 1.16813e+003,-2.14198e+002, 1.04241e+003,-9.07251e+002,-5.86545e+002
 31,  23,      -26.67,       31.00,   0,0, 42095321.100,114135.3211,    5.5, 1.59196e+003,-6.35630e+002, 1.42047e+003, 8.63166e+001, 1.20845e+003,-6.60463e+001, 1.09195e+003,-3.03548e+002, 9.54658e+002,-8.40572e+002,-1.75948e+003
 31,  24,      -26.52,       31.00,   0,0, 42095421.100,114135.4211,    4.9, 1.53201e+003,-8.75622e+002, 1.39858e+003, 7.93788e+001, 1.10227e+003,-9.67521e+001, 9.87389e+002,-3.07788e+002, 8.62953e+002,-8.90374e+002,-2.09116e+003
 31,  25,      -26.38,       31.00,   0,0, 42095521.100,114135.5211,    7.5, 1.52985e+003,-9.33524e+002, 1.37546e+003, 4.85709e+001, 9.47352e+002,-2.17610e+002, 9.90794e+002,-2.63878e+002, 7.08885e+002,-9.24779e+002,-2.29122e+003
 31,  26,      -26.23,       31.00,   0,0, 42095621.100,114135.6211,    7.9, 1.61695e+003,-1.26719e+003, 1.39812e+003, 3.62513e+001, 1.03264e+003,-1.82941e+002, 8.60531e+002,-2.94757e+002, 6.51285e+002,-9.91740e+002,-2.70038e+003
 31,  27,      -26.09,       31.00,   0,0, 42095721.100,114135.7211,    4.6, 1.76327e+003,-1.23810e+003, 1.32199e+003, 8.84540e+001, 9.48247e+002,-5.65493e+001, 7.58032e+002,-4.10909e+002, 7.88163e+002,-1.14962e+003,-2.76673e+003
 31,  28,      -25.94,       31.00,   0,0, 42095821.100,114135.8211,   16.9, 9.03317e+002, 2.09701e+002, 7.69983e+002, 3.36077e+001, 8.44006e+002,-2.90914e+001, 7.87604e+002,-3.25912e+002, 7.66533e+002,-1.09771e+003,-1.20940e+003
 31,  29,      -25.80,       31.00,   0,0, 42095921.100,114135.9211,   15.2,-1.01147e+003, 2.92287e+003,-1.24819e+002,-2.66006e+002, 4.83670e+002, 8.25871e+001, 6.80586e+002,-1.73443e+002, 3.81961e+002,-9.71340e+002, 1.59467e+003
 31,  30,      -25.65,       31.00,   0,0, 42096021.100,114136.0211,    6.4,-1.31200e+003, 2.95687e+003,-3.41155e+002,-2.30913e+002, 1.78634e+002, 9.16837e+001, 5.43372e+002,-1.19969e+002, 2.50383e+002,-1.03150e+003, 1.66618e+003
 31,  31,      -25.51,       31.00,   0,0, 42096121.100,114136.1211,    6.6,-2.96111e+002, 1.29559e+003, 2.35843e+002,-1.15560e+002, 4.96100e+002, 4.18063e+001, 5.90976e+002,-1.68659e+002, 2.01595e+002,-1.05791e+003,-4.73143e+000
 31,  32,      -25.36,       31.00,   0,0, 42096221.100,114136.2211,   10.5, 1.38452e+003,-9.15163e+002, 1.02630e+003, 8.92610e+001, 7.77327e+002,-1.43148e+002, 5.87425e+002,-2.19105e+002, 3.76346e+002,-9.59043e+002,-2.14720e+003
 31,  33,      -25.22,       31.00,   0,0, 42096321.100,114136.3211,    6.4, 1.67811e+003,-1.39094e+003, 1.18525e+003, 2.92656e+002, 8.90043e+002,-1.91374e+002, 5.49036e+002,-2.63960e+002, 4.15214e+002,-7.87975e+002,-2.34159e+003
 31,  34,      -25.07,       31.00,   0,0, 42096421.100,114136.4211,    5.3, 1.44516e+003,-9.92783e+002, 1.20936e+003, 2.92086e+002, 7.57002e+002,-1.19448e+002, 6.31197e+002,-3.64287e+002, 4.00867e+002,-8.05277e+002,-1.98971e+003
 31,  35,      -24.93,       31.00,   0,0, 42096521.100,114136.5211,    5.0, 1.40913e+003,-8.22378e+002, 1.25518e+003, 1.95234e+002, 7.04116e+002,-5.94771e+001, 7.20135e+002,-2.54665e+002, 6.38012e+002,-9.25124e+002,-1.86641e+003
 31,  36,      -24.78,       31.00,   0,0, 42096621.100,114136.6211,    2.4, 1.43587e+003,-5.80779e+002, 1.18021e+003, 8.90380e+001, 7.14498e+002,-8.97244e+000, 6.66201e+002,-1.13631e+002, 6.71823e+002,-9.38899e+002,-1.55324e+003
 31,  37,      -24.64,       31.00,   0,0, 42096721.100,114136.7211,   10.0, 5.71504e+002, 5.13514e+002, 6.11042e+002, 3.35771e+001, 7.03712e+002, 6.29296e+001, 5.28408e+002,-1.21329e+002, 6.10706e+002,-8.75081e+002,-3.86390e+002
 31,  38,      -24.49,       31.00,   0,0, 42096821.100,114136.8211,   10.8,-5.54553e+002, 1.93202e+003, 2.21448e+002,-3.51265e+001, 5.67602e+002, 9.73347e+001, 6.07053e+002,-3.29632e+002, 3.83734e+002,-8.98470e+002, 7.66128e+002
 31,  39,      -24.35,       31.00,   0,0, 42096921.100,114136.9211,    5.3,-4.21352e+002, 2.03577e+003, 2.35648e+002,-7.38260e+001, 5.76898e+002, 5.62730e+001, 7.79841e+002,-3.30033e+002, 5.69133e+002,-1.05431e+003, 6.33868e+002
 31,  40,      -24.20,       31.00,   0,0, 42097021.100,114137.0211,    1.8, 5.18609e+002, 9.69174e+002, 7.37306e+002,-3.82318e+001, 8.21474e+002,-7.33875e+001, 1.08419e+003,-4.59468e+002, 8.83781e+002,-9.62208e+002,-5.64121e+002
 31,  41,      -24.06,       31.00,   0,0, 42097121.100,114137.1211,    7.9, 1.41759e+003,-2.89052e+002, 1.24878e+003,-2.29147e+001, 1.25287e+003,-1.98778e+002, 1.16452e+003,-3.19487e+002, 1.14513e+003,-8.41003e+002,-1.67123e+003
 31,  42,      -23.91,       31.00,   0,0, 42097221.100,114137.2211,   10.6, 2.15828e+003,-1.37907e+003, 1.80598e+003, 1.70475e+001, 1.46937e+003,-1.61093e+002, 1.28007e+003,-2.48140e+002, 1.21939e+003,-8.76293e+002,-2.64754e+003
 31,  43,      -23.77,       31.00,   0,0, 42097321.100,114137.3211,    8.0, 2.37756e+003,-1.65242e+003, 2.08023e+003, 1.61027e+002, 1.57578e+003,-1.55952e+002, 1.38969e+003,-1.98549e+002, 1.14965e+003,-8.18113e+002,-2.66401e+003
 31,  44,      -23.62,       31.00,   0,0, 42097421.100,114137.4211,    3.4, 2.56431e+003,-1.27845e+003, 2.27615e+003, 1.54320e+002, 1.65711e+003,-1.39504e+002, 1.58112e+003,-3.11163e+002, 1.51887e+003,-7.47302e+002,-2.32209e+003
 31,  45,      -23.48,       31.00,   0,0, 42097521.100,114137.5211,    9.4, 2.10724e+003,-4.26559e+002, 2.03913e+003, 1.10853e+002, 1.64821e+003,-4.60245e+001, 1.71635e+003,-2.44897e+002, 1.85919e+003,-8.39627e+002,-1.44625e+003
 31,  46,      -23.33,       31.00,   0,0, 42097621.100,114137.6211,   20.7, 5.73283e+002, 1.82355e+003, 1.22102e+003,-1.56772e+002, 1.58542e+003, 4.22451e+001, 1.76403e+003,-4.39748e+002, 1.71103e+003,-8.74572e+002, 3.94703e+002
 31,  47,      -23.19,       31.00,   0,0, 42097721.100,114137.7211,    8.4,-2.04518e+002, 3.19649e+003, 5.81145e+002,-3.60365e+002, 1.43354e+003, 1.46798e+002, 1.77252e+003,-6.09289e+002, 1.63441e+003,-7.72341e+002, 1.60129e+003
 31,  48,      -23.04,       31.00,   0,0, 42097821.100,114137.8211,    5.4, 1.02519e+003, 1.55958e+003, 1.35497e+003,-2.07654e+002, 1.55507e+003, 3.65413e+001, 1.68405e+003,-4.71610e+002, 1.61101e+003,-8.05480e+002, 1.11377e+002
 31,  49,      -22.90,       31.00,   0,0, 42097921.100,114137.9211,    6.7, 2.28567e+003,-7.02014e+002, 1.88295e+003, 4.94285e+001, 1.56579e+003,-1.79110e+002, 1.66606e+003,-4.02250e+002, 1.48159e+003,-8.31376e+002,-2.06532e+003
 31,  50,      -22.75,       31.00,   0,0, 42098021.100,114138.0211,   10.7, 2.14739e+003,-1.29245e+003, 1.62880e+003, 1.79751e+002, 1.08390e+003,-2.30711e+002, 1.28984e+003,-4.27882e+002, 9.50857e+002,-9.03553e+002,-2.67484e+003
 31,  51,      -22.61,       31.00,   0,0, 42098121.100,114138.1211,   15.2, 1.80546e+003,-1.90256e+003, 1.21040e+003, 2.55272e+002, 5.94628e+002,-2.34943e+002, 5.76362e+002,-4.77787e+002, 3.94230e+002,-8.29064e+002,-3.18909e+003
 31,  52,      -22.46,       31.00,   0,0, 42098221.100,114138.2211,   12.3, 2.12718e+003,-2.41372e+003, 1.41220e+003, 3.01121e+002, 6.73725e+002,-2.11865e+002, 3.42547e+002,-4.67855e+002, 4.61518e+002,-7.86233e+002,-3.57855e+003
 31,  53,      -22.32,       31.00,   0,0, 42098321.100,114138.3211,   10.1, 2.07895e+003,-1.76317e+003, 1.48447e+003, 9.30264e+001, 1.04150e+003,-2.58187e+002, 8.25251e+002,-3.52349e+002, 9.03908e+002,-9.39198e+002,-3.21988e+003
 31,  54,      -22.17,       31.00,   0,0, 42098421.100,114138.4211,   24.9,-2.11434e+002, 1.85873e+003, 3.88718e+002,-3.91011e+002, 8.28871e+002, 1.75986e+001, 8.19534e+002,-2.54129e+002, 9.55927e+002,-1.07941e+003, 1.51775e+002
 31,  55,      -22.03,       31.00,   0,0, 42098521.100,114138.5211,   17.2,-2.06866e+003, 4.15856e+003,-6.26946e+002,-5.43188e+002, 5.04373e+002, 2.72085e+002, 5.11216e+002,-4.05773e+002, 5.13417e+002,-1.13389e+003, 2.34780e+003
 31,  56,      -21.88,       31.00,   0,0, 42098621.100,114138.6211,    6.4,-1.47276e+003, 3.37824e+003,-3.89538e+002,-4.44733e+002, 4.23049e+002, 3.41604e+002, 4.24500e+002,-3.26846e+002, 4.38409e+002,-9.45456e+002, 2.00281e+003
 31,  57,      -21.74,       31.00,   0,0, 42098721.100,114138.7211,   12.4, 4.04867e+002, 9.60334e+002, 8.01490e+002,-1.03525e+002, 6.57734e+002, 8.42855e+001, 6.73225e+002,-2.66491e+002, 5.89845e+002,-8.94132e+002,-2.19528e+002
 31,  58,      -21.59,       31.00,   0,0, 42098821.100,114138.8211,   16.7, 2.12332e+003,-2.09397e+003, 1.56373e+003, 2.58327e+002, 7.26204e+002,-1.53058e+002, 4.33054e+002,-2.97501e+002, 5.46431e+002,-8.64429e+002,-3.15064e+003
 31,  59,      -21.45,       31.00,   0,0, 42098921.100,114138.9211,   11.6, 2.20377e+003,-2.68907e+003, 1.48399e+003, 2.18439e+002, 5.62659e+002,-4.42735e+002,-2.50982e+001,-3.00473e+002, 2.17791e+002,-8.43595e+002,-4.05743e+003
 31,  60,      -21.30,       31.00,   0,0, 42099021.100,114139.0211,   10.1, 1.89632e+003,-2.08783e+003, 1.13972e+003, 1.46522e+002, 6.18340e+002,-3.48288e+002, 4.08555e+002,-1.95399e+002, 2.62505e+002,-9.47361e+002,-3.43235e+003
 31,  61,      -21.16,       31.00,   0,0, 42099121.100,114139.1211,    5.0, 1.92840e+003,-1.53314e+003, 1.33592e+003, 1.44402e+002, 8.52337e+002,-1.44763e+002, 7.33126e+002,-3.58615e+002, 6.67446e+002,-1.22579e+003,-3.11791e+003
 31,  62,      -21.01,       31.00,   0,0, 42099221.100,114139.2211,   26.7, 6.33096e+002, 7.49664e+002, 7.65667e+002,-1.77996e+002, 8.76537e+002,-1.09633e+001, 9.11508e+002,-4.29918e+002, 7.46733e+002,-9.99789e+002,-8.69003e+002
 31,  63,      -20.87,       31.00,   0,0, 42099321.100,114139.3211,   17.2,-1.51402e+003, 4.17080e+003,-4.73371e+002,-5.42522e+002, 6.36315e+002, 1.80161e+002, 8.08068e+002,-3.48782e+002, 6.06947e+002,-7.90796e+002, 2.66887e+003
 31,  64,      -20.72,       31.00,   0,0, 42099421.100,114139.4211,    3.7,-9.47700e+002, 3.40355e+003,-1.60570e+002,-4.61952e+002, 6.62443e+002, 3.35556e+002, 8.37260e+002,-3.19793e+002, 6.51953e+002,-7.71642e+002, 2.18572e+003
 31,  65,      -20.58,       31.00,   0,0, 42099521.100,114139.5211,    9.2, 8.26385e+002, 3.79378e+002, 9.35526e+002,-2.00908e+002, 9.13891e+002, 1.33377e+002, 9.46772e+002,-3.20227e+002, 8.14703e+002,-8.79444e+002,-8.87824e+002
 31,  66,      -20.43,       31.00,   0,0, 42099621.100,114139.6211,   16.0, 1.96708e+003,-1.61541e+003, 1.40707e+003, 2.16336e+002, 9.05357e+002,-1.17083e+002, 9.26012e+002,-3.66822e+002, 8.29377e+002,-7.59430e+002,-2.64241e+003
 31,  67,      -20.29,       31.00,   0,0, 42099721.100,114139.7211,   20.9, 2.52846e+003,-2.79477e+003, 1.53906e+003, 3.33036e+002, 6.10724e+002,-2.02421e+002, 6.85677e+002,-3.42747e+002, 5.54955e+002,-7.62426e+002,-3.76933e+003
 31,  68,      -20.14,       31.00,   0,0, 42099821.100,114139.8211,   13.7, 3.11586e+003,-3.45129e+003, 1.97945e+003, 3.84084e+002, 9.16627e+002,-2.08995e+002, 6.92972e+002,-3.24419e+002, 8.00962e+002,-1.11343e+003,-4.71405e+003
 31,  69,      -20.00,       31.00,   0,0, 42099921.100,114139.9211,   13.2, 2.67302e+003,-2.24755e+003, 2.06867e+003, 2.85440e+002, 1.30321e+003,-1.34553e+002, 9.38619e+002,-3.29409e+002, 1.09503e+003,-1.08077e+003,-3.50685e+003
 31,  70,      -19.86,       31.00,   0,0, 42100021.100,114140.0211,   31.2,-5.12768e+002, 2.39825e+003, 6.00287e+001,-2.10352e+002, 8.81593e+002, 1.95966e+002, 1.01865e+003,-3.33378e+002, 8.73117e+002,-1.08137e+003, 9.69120e+002
 31,  71,      -19.71,       31.00,   0,0, 42100121.100,114140.1211,   22.3,-2.97664e+003, 5.24385e+003,-1.21536e+003,-5.59976e+002, 1.01684e+002, 4.04500e+002, 5.68643e+002,-2.38086e+002, 4.60473e+002,-9.70338e+002, 3.87995e+003
 31,  72,      -19.57,       31.00,   0,0, 42100221.100,114140.2211,    8.1,-1.88433e+003, 4.15387e+003,-5.03013e+002,-4.27973e+002, 2.63459e+002, 2.94083e+002, 5.37918e+002,-2.40724e+002, 7.45373e+002,-8.36016e+002, 2.94324e+003
 31,  73,      -19.42,       31.00,   0,0, 42100321.100,114140.3211,   18.3, 7.40823e+002, 4.24895e+002, 9.60747e+002,-4.00868e+001, 8.82970e+002,-5.96376e+001, 1.02087e+003,-2.64329e+002, 1.01648e+003,-8.44591e+002,-7.83750e+002
 31,  74,      -19.28,       31.00,   0,0, 42100421.100,114140.4211,   15.0, 2.63492e+003,-3.06986e+003, 1.61472e+003, 2.54412e+002, 9.45643e+002,-2.90804e+002, 9.06477e+002,-3.49865e+002, 7.74987e+002,-8.94065e+002,-4.35018e+003
 31,  75,      -19.13,       31.00,   0,0, 42100521.100,114140.5211,   18.8, 2.22974e+003,-2.51761e+003, 1.21090e+003, 3.04852e+002, 6.11010e+002,-2.29837e+002, 2.72834e+002,-3.61137e+002, 1.50051e+002,-8.94144e+002,-3.69788e+003
 31,  76,      -18.99,       31.00,   0,0, 42100621.100,114140.6211,   10.8, 9.30529e+002,-1.20089e+003, 6.38451e+002, 1.71149e+002, 2.62823e+002,-2.06142e+002, 3.55884e+002,-3.84574e+002, 3.01845e+002,-8.56892e+002,-2.47735e+003
 31,  77,      -18.84,       31.00,   0,0, 42100721.100,114140.7211,   15.4, 1.20254e+003,-1.87878e+003, 8.48958e+002, 1.82915e+002, 1.42155e+002,-2.70057e+002, 4.97878e+002,-4.66757e+002, 1.85062e+002,-8.50252e+002,-3.28293e+003
 31,  78,      -18.70,       31.00,   0,0, 42100821.100,114140.8211,   13.1, 2.11426e+003,-2.63345e+003, 1.35229e+003, 3.21815e+002, 5.68772e+002,-2.88337e+002, 2.86238e+002,-4.05301e+002, 2.73963e+002,-9.02173e+002,-3.90745e+003
 31,  79,      -18.55,       31.00,   0,0, 42100921.100,114140.9211,    7.6, 2.41825e+003,-2.00111e+003, 1.82653e+003, 2.29780e+002, 1.20492e+003,-2.39467e+002, 9.11896e+002,-4.07402e+002, 9.47617e+002,-9.66032e+002,-3.38423e+003
 31,  80,      -18.41,       31.00,   0,0, 42101021.100,114141.0211,   27.2, 6.45689e+002, 1.53836e+003, 1.05036e+003,-1.29174e+002, 1.25808e+003, 3.77217e+001, 1.46017e+003,-3.10217e+002, 1.00678e+003,-8.87008e+002, 2.49681e+002
 31,  81,      -18.26,       31.00,   0,0, 42101121.100,114141.1211,   21.2,-1.80062e+003, 4.61920e+003,-3.79256e+002,-4.99988e+002, 7.94776e+002, 4.10866e+002, 1.09528e+003,-3.22309e+002, 6.58101e+002,-8.09949e+002, 3.39783e+003
 31,  82,      -18.12,       31.00,   0,0, 42101221.100,114141.2211,    6.8,-1.34610e+003, 3.84644e+003,-3.34498e+002,-4.64250e+002, 7.99357e+002, 2.98287e+002, 1.08091e+003,-3.27970e+002, 7.48200e+002,-7.40896e+002, 2.61161e+003
